Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
PD50154	2422	0.951	12836602.0	530000.083%	1073207.978	532584.824%	1000.0	0.903
PD50157	3353	0.948	14354211.0	428100.537%	1150330.582	433156.624%	1000.0	0.885
PD50160	2896	0.941	15348800.0	530000.0%	1283252.251	553218.483%	0.10823	0.879
PD50161	4731	0.962	25074308.0	530000.169%	2096340.039	531697.93%	1000.0	0.924
PD50162	6714	0.933	35584216.0	530000.238%	2974975.08	474886.757%	1000.0	0.887
PD50163	6920	0.94	36676014.0	530000.202%	3066316.396	534147.966%	1000.0	0.881
PD50164	4782	0.96	61515648.0	1286400.0%	4831280.663	1274092.462%	0.06208	0.911
PD50165	5404	0.953	28641214.0	530000.259%	2394548.347	523714.224%	1000.0	0.909
PD50166	4378	0.937	23203408.0	530000.183%	1939951.502	563491.959%	1000.0	0.87
PD50167	6972	0.971	41269200.0	591927.711%	3390346.084	592993.398%	0.0586	0.939
PD50168	8125	0.936	34783167.0	428100.517%	2787470.609	418009.363%	1000.0	0.865
PD50169	3417	0.956	14628191.0	428100.41%	1172279.06	423304.752%	1000.0	0.907
PD50170	4380	0.955	23214004.0	530000.091%	1940807.708	525480.035%	1000.0	0.912
PD50171	4380	0.961	28802880.0	657600.0%	2305426.144	669752.016%	0.06499	0.914
PD50172	2434	0.948	12900202.0	530000.082%	1078528.205	538618.148%	1000.0	0.894
PD50173	7015	0.961	31371098.0	447200.257%	2393554.038	447212.071%	1000.0	0.904
PD50175	6174	0.968	79422336.0	1286400.0%	6237625.983	1284196.341%	0.04935	0.927
PD50177	2883	0.942	15279900.0	530000.0%	1277487.129	542248.431%	0.11073	0.882
PD50181	6132	0.965	26251130.0	428100.62%	2103725.0	430664.612%	1000.0	0.924
PD50183	5728	0.967	73684992.0	1286400.0%	5787041.6	1318811.08%	0.05596	0.923
PD50184	3384	0.958	17935202.0	530000.059%	1499478.864	538239.927%	1000.0	0.916
PD50187	4564	0.96	24189206.0	530000.131%	2022345.605	537132.693%	1000.0	0.919
PD50188	6469	0.975	31435724.0	485944.103%	2457947.289	487052.747%	0.04572	0.942
PD50190	9155	0.97	117769920.0	1286400.0%	9249323.399	1245344.678%	0.04602	0.935
PD50191	3917	0.967	20760104.0	530000.102%	1735643.696	522758.162%	1000.0	0.935
PD50194	2704	0.947	11575834.0	428100.37%	927675.74	434547.87%	1000.0	0.883
PD50196	4642	0.958	59714688.0	1286400.0%	4689831.547	1248302.612%	0.0658	0.908
PD50197	2701	0.95	14315306.0	530000.222%	1196832.172	524719.508%	1000.0	0.903
PD50199	3115	0.958	16509504.0	530000.128%	1380273.887	519233.961%	1000.0	0.918
PD50200	6303	0.972	48405312.0	767972.584%	3851006.219	760013.893%	0.04446	0.938
PD50201	2935	0.954	15555504.0	530000.136%	1300514.042	515229.853%	1000.0	0.911
PD50202	1733	0.933	7418985.0	428100.692%	594543.254	408093.433%	1000.0	0.863
PD50203	2598	0.962	13769404.0	530000.154%	1151173.494	487706.576%	1000.0	0.936
PD50207	4603	0.952	24395916.0	530000.348%	2039629.861	537286.353%	1000.0	0.903
PD50209	2420	0.949	12826002.0	530000.083%	1072318.399	522045.915%	1000.0	0.9
PD50210	1981	0.907	10499302.0	530000.101%	877806.215	538632.795%	1000.0	0.813
PD50212	2319	0.95	12290700.0	530000.0%	1027568.362	533379.097%	0.10209	0.9
PD50213	5085	0.952	21768913.0	428100.551%	1744517.691	414725.882%	1000.0	0.901
PD50214	3423	0.952	14653879.0	428100.467%	1174331.883	412681.855%	1000.0	0.902
PD50215	4012	0.958	26382914.0	657600.05%	2111723.115	656390.978%	1000.0	0.908
PD50216	3091	0.961	20326422.0	657600.194%	1626950.915	652038.711%	1000.0	0.915
PD50217	6780	0.959	35934006.0	530000.088%	3004268.344	531781.387%	1000.0	0.918
PD50219	4553	0.958	19491405.0	428100.264%	1562002.579	415998.928%	1000.0	0.913
PD50221	1672	0.931	8861602.0	530000.12%	740877.508	524036.745%	1000.0	0.865
PD50325	6291	0.983	30028512.0	477324.94%	2423692.023	482228.666%	0.03582	0.963
PD50326	1771	0.932	7967739.0	449900.565%	623459.918	453176.778%	1000.0	0.842
PD50327	7340	0.974	48267850.0	657600.136%	3863419.427	664986.91%	1000.0	0.943
PD50329	2025	0.94	8669031.0	428100.296%	694720.706	412436.995%	1000.0	0.875
PD50334	5906	0.976	25925814.0	438974.162%	2024812.219	425112.5%	0.04426	0.947
PD50335	6554	0.941	34736212.0	530000.183%	2904104.307	500995.153%	1000.0	0.891
PD50337	2735	0.943	35183040.0	1286400.0%	2763192.531	1294565.577%	0.08599	0.867
PD50339	5108	0.971	33488730.0	655613.352%	2619985.566	648316.673%	0.05562	0.933
PD50340	4737	0.951	20279125.0	428100.591%	1625135.366	421445.44%	1000.0	0.896
PD50341	3649	0.956	15621389.0	428100.548%	1251872.775	424597.911%	1000.0	0.906
PD50342	3344	0.959	21990144.0	657600.0%	1760124.68	668702.927%	0.07827	0.908
PD50343	4627	0.969	22367816.0	483419.408%	1743838.379	484438.8%	0.05634	0.927
PD50344	6845	0.98	33353256.0	487264.514%	2643111.85	492515.669%	1000.0	0.955
PD50345	5185	0.963	27480508.0	530000.154%	2297515.411	538736.879%	1000.0	0.926
PD50346	3988	0.952	21136402.0	530000.05%	1767111.752	526710.496%	1000.0	0.905
PD50347	5536	0.972	26360000.0	476156.069%	2039624.311	490665.871%	0.05199	0.931
PD50350	4515	0.97	21657468.0	479678.14%	1681627.135	479166.062%	0.05408	0.929
PD50351	5495	0.957	23524127.0	428100.582%	1885158.455	399603.407%	1000.0	0.917
PD50354	3351	0.957	14345647.0	428100.477%	1149643.08	434887.835%	1000.0	0.905
PD50357	5619	0.974	30497815.0	542762.324%	2545605.315	543869.443%	0.04996	0.948
PD50360	5435	0.962	28805510.0	530000.184%	2408269.201	510631.232%	1000.0	0.929
PD50387	6552	0.976	32244084.0	492125.824%	2540655.545	488589.412%	0.03914	0.946
PD50388	3530	0.966	17336889.0	491130.0%	1378794.275	470383.779%	1000.0	0.93
PD50389	7346	0.976	34842515.0	474305.949%	2808335.401	449677.421%	0.04017	0.955
PD50393	6344	0.969	27158698.0	428100.536%	2176446.424	423538.976%	1000.0	0.933
PD50394	3839	0.955	20346704.0	530000.104%	1701096.115	541511.496%	1000.0	0.909
PD50397	4338	0.959	18570992.0	428100.323%	1488253.819	430732.439%	1000.0	0.91
PD50401	3664	0.956	19419204.0	530000.109%	1623551.726	541328.282%	1000.0	0.91
PD50403	14243	0.671	75487914.0	530000.098%	6310951.483	309991.742%	1000.0	0.588
PD50404	4568	0.971	22361694.0	489529.203%	1775708.32	470330.619%	1000.0	0.94
PD50405	3699	0.953	24324626.0	657600.054%	1946981.568	668505.563%	1000.0	0.896
PD50406	4889	0.947	20929837.0	428100.573%	1677269.28	405676.334%	1000.0	0.895
PD50408	5514	0.965	29224200.0	530000.0%	2443300.627	542832.399%	0.06127	0.929
PD50409	6773	0.972	87127872.0	1286400.0%	6842811.358	1321102.066%	0.04407	0.934
PD50411	4830	0.967	23486769.0	486268.509%	1859615.818	480991.607%	1000.0	0.927
PD50412	6620	0.969	43533124.0	657600.06%	3484459.216	678727.798%	1000.0	0.932
PD50413	5585	0.951	29600520.0	530000.358%	2474760.315	533704.401%	1000.0	0.902
PD50415	5480	0.967	23459910.0	428100.547%	1880017.351	408184.695%	1000.0	0.934
PD50418	4774	0.868	25302204.0	530000.084%	2115358.193	439099.748%	1000.0	0.792
PD50420	13896	0.932	62518130.0	449900.187%	4891860.533	425726.66%	1000.0	0.856
PD50421	6351	0.969	28573167.0	449900.283%	2235776.813	452413.095%	1000.0	0.927
PD50422	5990	0.969	25643228.0	428100.634%	2054986.735	412772.786%	1000.0	0.937
PD50425	6665	0.959	28532899.0	428100.51%	2286559.399	408937.318%	1000.0	0.917
PD50428	3226	0.962	41499264.0	1286400.0%	3259236.872	1233162.43%	0.06675	0.919
PD50429	6310	0.95	27013134.0	428100.38%	2164796.534	428037.772%	1000.0	0.892
PD50430	4134	0.965	20101848.0	486256.604%	1572346.15	493799.448%	0.05512	0.918
PD50431	4283	0.96	22699900.0	530000.0%	1897829.219	532772.401%	0.07297	0.921
PD50432	2542	0.949	13472606.0	530000.236%	1126390.179	556746.342%	1000.0	0.896
PD50433	2221	0.944	11771304.0	530000.18%	984147.517	541369.994%	1000.0	0.886
PD50434	2949	0.958	15629704.0	530000.136%	1306724.082	531993.633%	1000.0	0.916
PD50438	7321	0.96	31341239.0	428100.519%	2511622.682	416285.398%	1000.0	0.917
PD50440	4966	0.963	26319804.0	530000.081%	2200474.35	538121.064%	1000.0	0.926
PD50441	18219	0.762	96560704.0	530000.022%	8073000.063	430213.219%	1000.0	0.617
PD50442	6907	0.966	32919188.0	476606.168%	2548240.294	488485.155%	0.05769	0.917
PD50443	5948	0.964	31524412.0	530000.202%	2635609.088	541591.46%	1000.0	0.927
PD50444	6890	0.944	45308644.0	657600.058%	3626508.632	586181.692%	1000.0	0.902
PD50449	4694	0.959	20991574.0	447200.128%	1601615.719	444468.196%	1000.0	0.899
PD50450	3129	0.967	16583706.0	530000.192%	1386470.819	511105.065%	1000.0	0.938
PD50453	7203	0.965	30836079.0	428100.5%	2471131.659	412280.947%	1000.0	0.929
PD50454	2669	0.957	14145706.0	530000.225%	1182647.468	515722.535%	1000.0	0.918
PD50455	3311	0.962	21773136.0	657600.0%	1742744.367	643429.645%	0.08415	0.919
PD50456	3443	0.952	18247904.0	530000.116%	1525616.047	522431.424%	1000.0	0.905
PD50457	5204	0.957	27581214.0	530000.269%	2305939.879	542191.501%	1000.0	0.913
PD50458	2631	0.934	13944304.0	530000.152%	1165827.075	548025.608%	1000.0	0.866
PD50459	6379	0.975	41948308.0	657600.063%	3357596.398	666348.487%	1000.0	0.944
PD50460	3532	0.951	18719604.0	530000.113%	1565066.178	548420.681%	1000.0	0.901
PD50461	2648	0.958	14034406.0	530000.227%	1173340.182	511134.409%	1000.0	0.92
PD50462	6853	0.967	88156992.0	1286400.0%	6923632.734	1306948.465%	0.0462	0.924
PD50603	8120	0.979	53670069.0	660961.441%	4198275.274	667112.675%	0.03818	0.952
PD50604	3007	0.942	19774034.0	657600.067%	1582728.862	616482.826%	1000.0	0.885
PD50605	4456	0.96	19076148.0	428100.269%	1528733.41	427434.253%	1000.0	0.914
PD50606	6368	0.974	36890126.0	579304.742%	3162265.662	559030.596%	0.05415	0.953
PD50607	3841	0.955	20357304.0	530000.104%	1701986.49	548956.5%	1000.0	0.908
PD50610	2759	0.951	14622700.0	530000.0%	1222526.213	510731.022%	0.09938	0.907
PD50612	7145	0.957	30587769.0	428100.336%	2451278.767	443591.356%	1000.0	0.904
PD50613	3676	0.914	19482804.0	530000.109%	1628881.44	541153.638%	1000.0	0.826
PD50614	2918	0.948	15465402.0	530000.069%	1292998.267	551366.389%	1000.0	0.894
PD50616	4654	0.952	24666204.0	530000.086%	2062246.112	564683.25%	1000.0	0.902
PD50618	4283	0.96	22699906.0	530000.14%	1897826.48	528433.406%	1000.0	0.921
PD50619	4736	0.962	31143944.0	657600.169%	2492806.555	668017.527%	1000.0	0.916
PD50620	6545	0.961	28019177.0	428100.489%	2245412.799	427613.907%	1000.0	0.916
PD50621	7371	0.951	31555275.0	428100.326%	2528737.413	386542.791%	1000.0	0.913
PD50622	6678	0.963	35393406.0	530000.09%	2959059.995	522908.228%	1000.0	0.928
PD50625	4862	0.957	20814244.0	428100.452%	1668022.395	427268.469%	1000.0	0.906
PD50627	4447	0.968	21457700.0	482520.801%	1671207.742	486023.659%	0.05297	0.925
PD50629	5344	0.957	23898376.0	447200.15%	1823404.918	450683.904%	1000.0	0.893
PD50630	7630	0.98	37141289.0	486779.672%	2942040.162	485788.196%	1000.0	0.956
PD50632	5341	0.957	22864841.0	428100.374%	1832334.229	407484.316%	1000.0	0.915
PD50634	3500	0.952	18550004.0	530000.114%	1550881.151	538111.282%	1000.0	0.904
PD50637	5570	0.975	26603760.0	477625.853%	2092777.6	477169.27%	1000.0	0.943
PD50638	7775	0.941	100017600.0	1286400.0%	7855094.984	1187911.396%	0.07036	0.883
PD51175	4518	0.967	21814750.0	482840.859%	1722394.048	475781.308%	1000.0	0.927
PD51176	3660	0.953	19398004.0	530000.109%	1621763.509	511492.986%	1000.0	0.91
PD51177	6956	0.97	32817294.0	471783.985%	2642273.738	462891.929%	0.05325	0.937
PD51178	8883	0.97	38028161.0	428100.428%	3047490.027	415066.514%	1000.0	0.939
PD51179	4568	0.97	22252180.0	487131.786%	1742368.504	493804.833%	0.04778	0.929
PD51180	3838	0.966	18425408.0	480078.374%	1431261.293	469167.661%	0.05711	0.922
PD51181	5784	0.958	24761328.0	428100.415%	1984333.313	425151.598%	1000.0	0.908
PD51182	2923	0.956	15491906.0	530000.205%	1295209.759	546122.948%	1000.0	0.911
PD51183	3149	0.947	40508736.0	1286400.0%	3181460.634	1303275.458%	0.08457	0.876
PD51184	7632	0.965	32672636.0	428100.577%	2618312.08	414506.835%	1000.0	0.928
PD51185	4749	0.963	25169706.0	530000.126%	2104323.126	542879.875%	1000.0	0.926
PD51186	4271	0.966	20851960.0	488221.962%	1634901.164	490550.07%	0.05374	0.921
PD51187	9020	0.948	38614664.0	428100.488%	3094463.87	390998.234%	1000.0	0.904
PD51188	7083	0.972	30322345.0	428100.311%	2429982.788	429802.799%	1000.0	0.938
PD51189	5113	0.962	27098910.0	530000.196%	2265608.779	534414.529%	1000.0	0.925
PD51190	2663	0.95	14113902.0	530000.075%	1179997.881	534012.234%	1000.0	0.9
PD51191	5613	0.95	29748912.0	530000.214%	2487182.775	552454.985%	1000.0	0.898
PD51192	5936	0.957	25412034.0	428100.303%	2036437.298	388478.886%	1000.0	0.924
PD51194	5277	0.96	27968102.0	530000.038%	2338273.243	526444.545%	1000.0	0.92
PD51195	6769	0.96	35875706.0	530000.089%	2999369.384	509004.896%	1000.0	0.924
PD51196	4719	0.971	23250909.0	492708.392%	1852023.553	491647.435%	1000.0	0.937
PD51197	3585	0.949	16032130.0	447200.279%	1223220.649	441832.057%	1000.0	0.876
PD51198	3569	0.952	18915702.0	530000.056%	1581444.736	517927.762%	1000.0	0.908
PD51199	7318	0.969	34556550.0	472213.036%	2782781.786	444199.569%	0.04838	0.941
PD51205	4380	0.957	23214004.0	530000.091%	1940814.581	536882.791%	1000.0	0.913
PD51206	5009	0.963	26547702.0	530000.04%	2219534.331	546549.063%	1000.0	0.924
PD51207	7484	0.977	36077523.0	482062.039%	2846811.582	471976.325%	1000.0	0.951
PD51209	9526	0.971	50487810.0	530000.105%	4221066.676	557033.792%	1000.0	0.942
PD51210	6811	0.97	44789148.0	657600.176%	3584985.638	670097.797%	1000.0	0.934
PD51211	5913	0.963	28667772.0	484826.18%	2238601.594	493066.111%	0.06863	0.912
PD51213	9008	0.967	38563298.0	428100.555%	3090401.264	430196.922%	1000.0	0.929
PD51214	5191	0.962	22222699.0	428100.539%	1780890.34	426459.344%	1000.0	0.919
PD51215	7306	0.971	48044264.0	657600.109%	3845539.813	682333.281%	1000.0	0.935
PD51216	3313	0.94	14182963.0	428100.302%	1136579.074	385210.226%	1000.0	0.892
PD51217	6380	0.968	41954884.0	657600.063%	3358128.647	669492.11%	1000.0	0.928
PD51218	3813	0.968	25074292.0	657600.105%	2006978.589	661871.921%	1000.0	0.929
PD51219	8801	0.962	113216064.0	1286400.0%	8891697.867	1275883.228%	0.05554	0.915
PD51220	4170	0.973	24536884.0	588414.484%	1979264.685	587689.007%	0.04978	0.943
PD51221	5832	0.961	30909612.0	530000.206%	2584206.162	537142.088%	1000.0	0.921
PD51222	3539	0.949	17114660.0	483601.582%	1352095.858	455850.996%	1000.0	0.897
PD51223	3786	0.958	20065802.0	530000.053%	1677587.843	503405.745%	1000.0	0.923
PD51224	3821	0.907	20251306.0	530000.157%	1693081.403	455242.918%	1000.0	0.851
PD51225	6379	0.976	33959409.0	532362.58%	2688849.645	535441.537%	0.04381	0.946
PD51226	3325	0.942	14234335.0	428100.301%	1140709.187	405438.316%	1000.0	0.883
PD51227	3272	0.957	17341606.0	530000.183%	1449854.479	545374.187%	1000.0	0.913
PD51228	7009	0.967	30005559.0	428100.428%	2404588.83	422574.293%	1000.0	0.93
