Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
PD37458	6577	0.936	2398.313	36.465%	83.62	35.16%	0.13131	0.869
PD37459	4473	0.905	1990.686	44.504%	69.237	42.642%	0.19275	0.8
PD37461	4282	0.902	1878.586	43.872%	66.105	43.1%	0.18957	0.79
PD37462	4500	0.906	1955.802	43.462%	70.136	42.312%	0.18396	0.81
PD37463	22080	0.988	4479.893	20.289%	177.053	15.364%	0.04957	0.985
PD37464	6692	0.943	2273.897	33.979%	82.133	33.25%	0.11979	0.888
PD37466	7871	0.948	2646.271	33.621%	98.754	31.879%	0.11191	0.908
PD37467	5301	0.918	2168.035	40.899%	77.095	39.766%	0.16379	0.832
PD37468	12865	0.953	3839.498	29.845%	137.898	30.459%	0.07903	0.897
PD37469	8663	0.954	2766.172	31.931%	97.392	30.063%	0.09983	0.912
PD37470	9839	0.924	3423.197	34.792%	132.57	38.342%	0.11484	0.831
PD37472	7573	0.941	2572.621	33.971%	92.63	34.019%	0.11445	0.877
PD37473	4916	0.923	1978.067	40.237%	68.713	38.536%	0.16009	0.841
PD37474	3985	0.888	1897.088	47.606%	66.55	45.929%	0.21746	0.765
PD37475	5892	0.926	2290.869	38.881%	79.331	37.677%	0.14539	0.843
PD37476	3392	0.882	1691.122	49.856%	59.201	47.125%	0.24254	0.76
PD37478	4237	0.91	1877.766	44.318%	65.808	41.56%	0.19094	0.824
PD37479	7936	0.939	2740.824	34.537%	97.284	34.441%	0.1161	0.87
PD37480	5695	0.922	2223.672	39.046%	78.969	38.629%	0.14778	0.836
PD37481	9183	0.947	2865.768	31.207%	102.939	32.218%	0.09631	0.881
PD37482	4345	0.886	2112.658	48.623%	75.868	46.445%	0.22405	0.775
PD37483	6236	0.925	2369.89	38.003%	84.458	37.916%	0.13763	0.841
PD37484	14840	0.982	3869.089	26.072%	160.511	19.087%	0.0778	0.978
PD37485	3764	0.893	1786.776	47.47%	62.995	45.019%	0.21685	0.786
PD37486	3946	0.901	1821.672	46.165%	64.086	43.482%	0.20803	0.804
PD42572	14130	0.978	3456.193	24.46%	133.659	20.755%	0.06407	0.968
PD42573	4863	0.912	2022.53	41.59%	72.133	41.128%	0.17101	0.813
PD42574	6542	0.93	2392.212	36.567%	84.945	36.643%	0.12903	0.849
PD42576	12048	0.969	3349.962	27.805%	123.81	24.677%	0.07624	0.95
PD42578	6221	0.929	2323.607	37.351%	82.783	37.07%	0.13394	0.851
PD42580	3858	0.89	1821.022	47.201%	63.619	45.549%	0.21634	0.767
PD42585	10338	0.957	2975.849	28.786%	108.247	28.884%	0.07969	0.914
PD42586	3019	0.87	1577.976	52.268%	55.065	49.226%	0.26973	0.734
PD42587	12611	0.98	3299.41	26.163%	134.682	19.992%	0.08037	0.974
PD42590	5785	0.931	2189.058	37.84%	77.392	36.483%	0.1453	0.861
PD42591	45376	0.995	6816.302	15.022%	367.761	11.945%	0.02642	0.995
PD42592	6915	0.938	2420.213	34.999%	85.06	34.797%	0.12001	0.865
PD42593	4655	0.909	2013.554	43.256%	70.854	41.608%	0.1798	0.814
PD42595	5282	0.911	2227.284	42.167%	76.988	41.213%	0.16865	0.805
PD42596	2840	0.873	1492.753	52.562%	52.465	48.759%	0.27177	0.752
PD42671	6405	0.932	2330.62	36.388%	81.409	36.279%	0.12756	0.848
PD42672	5110	0.913	2091.65	40.932%	73.796	40.833%	0.16539	0.808
PD42673	6989	0.933	2497.036	35.728%	88.114	36.111%	0.11718	0.849
PD42674	4765	0.921	1944.606	40.81%	67.344	38.932%	0.16879	0.837
PD42675	4337	0.903	1899.966	43.808%	66.539	42.923%	0.18698	0.791
PD42676	3962	0.906	1775.852	44.822%	61.886	42.457%	0.19757	0.809
PD42677	5906	0.929	2264.344	38.34%	79.887	37.024%	0.14006	0.856
PD42876	15976	0.975	4296.901	26.896%	185.513	22.269%	0.07718	0.968
PD42882	8829	0.943	2859.155	32.384%	102.164	33.389%	0.10246	0.87
PD42884	8536	0.959	2654.108	31.093%	97.265	28.247%	0.09976	0.931
PD42885	8324	0.98	2282.08	27.416%	89.061	19.928%	0.09359	0.974
PD42886	8980	0.952	2808.694	31.277%	100.3	30.72%	0.09563	0.902
PD42887	15386	0.978	3886.024	25.257%	156.037	20.91%	0.06982	0.969
PD42890	19588	0.981	4349.206	22.203%	164.198	19.58%	0.0501	0.97
PD42891	7855	0.933	2744.977	34.946%	100.442	35.898%	0.11638	0.858
PD42893	4783	0.913	2003.21	41.882%	71.291	40.893%	0.17074	0.82
PD42894	21504	0.981	4616.489	21.468%	196.874	19.331%	0.04561	0.973
PD42895	8776	0.953	2713.982	30.925%	95.742	30.368%	0.09337	0.902
PD42896	11657	0.974	3046.123	26.131%	114.173	22.824%	0.0717	0.959
PD42897	11788	0.975	3036.946	25.763%	113.459	22.419%	0.07329	0.96
PD42898	33259	0.995	4935.25	14.839%	212.686	10.194%	0.03023	0.994
PD42899	26526	0.994	4067.036	15.332%	160.442	10.927%	0.03023	0.992
PD42900	15252	0.938	4888.005	32.048%	198.905	34.849%	0.09482	0.88
PD42901	5128	0.921	2086.548	40.689%	72.112	39.052%	0.15882	0.833
PD42902	3837	0.896	1807.774	47.114%	62.931	44.427%	0.22253	0.789
PD42903	7285	0.949	2434.725	33.421%	91.016	31.539%	0.11284	0.911
PD42904	5300	0.931	1981.025	37.378%	70.365	36.587%	0.14236	0.857
PD42905	20142	0.987	4302.845	21.363%	187.345	16.375%	0.0499	0.984
PD42906	8539	0.973	2540.523	29.752%	93.071	23.122%	0.09908	0.962
PD46699	8008	0.946	2473.416	30.887%	91.181	32.297%	0.09656	0.884
PD46700	3383	0.882	1713.923	50.663%	59.615	47.217%	0.24471	0.763
PD46701	5559	0.924	2159.596	38.849%	75.11	38.205%	0.14911	0.834
PD46702	4885	0.921	1982.465	40.583%	70.14	39.114%	0.1654	0.84
PD46703	8171	0.945	2692.828	32.956%	93.544	32.755%	0.1028	0.878
PD46704	4363	0.902	1938.589	44.432%	69.773	43.231%	0.19201	0.802
PD46705	13124	0.981	3058.305	23.303%	124.822	19.261%	0.06282	0.974
PD46706	7475	0.942	2530.591	33.854%	88.614	33.576%	0.1099	0.874
PD46707	4740	0.91	2035.514	42.943%	71.153	41.353%	0.17759	0.814
PD46708	8261	0.948	2578.392	31.212%	91.584	31.935%	0.09878	0.882
PD46709	6580	0.874	2892.639	43.961%	117.623	48.63%	0.17723	0.738
PD46710	5796	0.924	2223.265	38.359%	79.089	38.312%	0.1427	0.836
PD46711	4767	0.914	2008.812	42.14%	70.067	40.592%	0.17604	0.82
PD46712	4861	0.92	1949.571	40.106%	68.302	39.172%	0.16054	0.831
PD46713	8391	0.945	2734.339	32.587%	96.311	32.693%	0.10328	0.88
PD46714	6857	0.94	2377.201	34.668%	82.506	34.111%	0.11908	0.87
PD46716	6996	0.937	2459.579	35.157%	84.45	34.964%	0.1183	0.855
PD46717	7657	0.943	2470.624	32.266%	89.654	33.298%	0.10321	0.875
PD46718	2647	0.868	1435.402	54.228%	49.954	49.723%	0.29597	0.741
PD46719	3827	0.892	1848.35	48.298%	65.357	45.235%	0.2302	0.79
PD46720	7724	0.935	2743.392	35.518%	99.439	35.501%	0.12339	0.866
PD46721	4618	0.902	2052.78	44.452%	75.193	43.214%	0.19288	0.809
PD46722	4458	0.907	1941.473	43.55%	68.533	42.173%	0.19039	0.807
PD46723	5394	0.923	2094.698	38.834%	75.663	38.449%	0.14839	0.844
PD46724	2562	0.856	1459.738	56.977%	52.703	51.685%	0.3226	0.74
PD46725	3757	0.884	1837.14	48.899%	65.759	46.708%	0.23297	0.77
PD46726	5433	0.921	2163.496	39.821%	77.65	39.004%	0.15565	0.841
PD46727	4547	0.9	2041.242	44.892%	73.71	43.683%	0.1917	0.8
PD46728	4937	0.909	2106.974	42.677%	75.101	41.612%	0.17042	0.814
PD46729	5229	0.915	2136.898	40.866%	75.46	40.318%	0.1614	0.818
PD46730	2149	0.833	1357.161	63.153%	48.989	55.296%	0.39076	0.71
PD46731	7162	0.933	2566.378	35.833%	90.465	35.999%	0.12464	0.852
PD46732	4813	0.906	2077.196	43.158%	72.863	42.311%	0.18381	0.798
PD46733	4463	0.903	1990.147	44.592%	73.197	43.064%	0.19724	0.815
PD46734	7162	0.935	2506.433	34.996%	87.686	35.424%	0.11637	0.851
PD46735	3050	0.873	1576.453	51.687%	55.454	48.711%	0.26771	0.745
PD46736	5687	0.925	2280.19	40.095%	79.742	38.111%	0.1479	0.849
PD46737	3729	0.899	1717.073	46.046%	60.995	43.909%	0.21056	0.799
PD46738	3622	0.896	1703.075	47.02%	59.992	44.386%	0.21948	0.794
PD46739	4366	0.899	1991.412	45.612%	70.588	43.789%	0.20024	0.796
PD46743	8257	0.939	2731.842	33.085%	98.729	34.423%	0.10632	0.862
